Date,Precipitation [mm/day],Discharge [m^3/s],Mean Temperature [C],Minimum Temperature [C],Maximum Temperature [C],Photoperiod [hr]
1922.07.01,0,,21.1023,15.0272,27.1774,15.468515
1922.07.02,0,,17.5,11.7,23.3,15.457340
1922.07.03,0,,15.2749,7.24978,23.3,15.445030
1922.07.04,0,,18.8864,11.0502,26.7226,15.431595
1922.07.05,0,,21.7,16.6502,26.7498,15.417048
1922.07.06,0.162913,,21.6593,16.5959,26.7226,15.401403
1922.07.07,3.91446,,17.1004,13.1507,21.0502,15.384673
1922.07.08,2.16312,,15.3385,6.7,23.9769,15.366873
1922.07.09,63.2997,,21.1477,15.5728,26.7226,15.348020
1922.07.10,0,,18.5866,11.7,25.4733,15.328128
1922.07.11,0.230793,,17.7636,11.0502,24.4769,15.307215
1922.07.12,21.0999,,19.1885,13.8728,24.5041,15.285299
1922.07.13,0,,20.5364,13.8231,27.2498,15.262398
1922.07.14,0.402756,,22.4864,15.5457,29.4272,15.238529
1922.07.15,6.30133,,23.6136,18.2502,28.9769,15.213712
1922.07.16,0.0362028,,22.5498,17.2,27.8996,15.187966
1922.07.17,0,,19.0889,14.8009,23.3769,15.161311
1922.07.18,0,,19.8484,17.3701,22.3267,15.133767
1922.07.19,0,,18.9747,11.1272,26.8222,15.105353
1922.07.20,0,,22.7274,17.1276,28.3272,15.076091
1922.07.21,0,,22.7274,19.3276,26.1272,15.046001
1922.07.22,0,,26.3138,23.1507,29.4769,15.015102
1922.07.23,0,,21.1,14.9004,27.2996,14.983417
1922.07.24,0,,18.3998,12.8226,23.9769,14.950966
1922.07.25,0,,17.8724,11.8222,23.9226,14.917769
1922.07.26,0,,20.9767,13.9769,27.9765,14.883847
1922.07.27,0,,22.5136,17.7502,27.2769,14.849221
1922.07.28,0,,19.2134,12.2,26.2267,14.813911
1922.07.29,0,,22.7253,15.0272,30.4235,14.777937
1922.07.30,3.28642,,22.2385,14.9004,29.5765,14.741320
1922.07.31,0,,23.5253,18.6466,28.4041,14.704079
1922.08.01,0,,22.2998,13.9,30.6996,14.666235
1922.08.02,0,,21.3409,13.1778,29.5041,14.627806
1922.08.03,0,,23.6113,15.9733,31.2493,14.588812
1922.08.04,0,,23.1767,15.1267,31.2267,14.549271
1922.08.05,0,,24.9864,19.3004,30.6724,14.509203
1922.08.06,10.4067,,24.7769,19.4543,30.0996,14.468625
1922.08.07,0,,20.0498,13.3769,26.7226,14.427556
1922.08.08,0,,15.0882,6.7,23.4765,14.386012
1922.08.09,0,,19.752,14.4272,25.0769,14.344012
1922.08.10,0,,21.3864,15.4959,27.2769,14.301571
1922.08.11,28.4533,,20.8364,16.1769,25.4959,14.258707
1922.08.12,0,,22.7772,17.1774,28.3769,14.215435
1922.08.13,0,,23.8885,18.2502,29.5267,14.171771
1922.08.14,0,,25.5749,19.9502,31.1996,14.127730
1922.08.15,0,,25.0498,17.7728,32.3267,14.083328
1922.08.16,0,,26.1385,19.9231,32.3539,14.038578
1922.08.17,0,,27.8634,21.6502,34.0765,13.993495
1922.08.18,0,,23.8118,14.9502,32.6733,13.948092
1922.08.19,0,,22.5249,13.2276,31.8222,13.902383
1922.08.20,1.2852,,24.7249,17.1502,32.2996,13.856381
1922.08.21,19.6678,,24.1364,18.8728,29.4,13.810097
1922.08.22,0,,22.5634,17.2,27.9267,13.763545
1922.08.23,0,,23.3998,16.7,30.0996,13.716736
1922.08.24,0.25342,,25.9247,20.5728,31.2765,13.669681
1922.08.25,0,,19.1615,11.6231,26.7,13.622392
1922.08.26,0,,14.7975,7.77285,21.8222,13.574879
1922.08.27,0,,17.8611,8.92263,26.7996,13.527152
1922.08.28,0,,22.0247,16.1498,27.8996,13.479222
1922.08.29,0,,16.6749,7.29956,26.0502,13.431098
1922.08.30,0,,18.8751,11.7,26.0502,13.382790
1922.08.31,0,,23.0885,16.7226,29.4543,13.334306
1922.09.01,0,,26.6251,19.8733,33.3769,13.285656
1922.09.02,0,,25.1235,17.5466,32.7004,13.236847
1922.09.03,0,,,,,13.187889
1922.09.04,0,,23.4516,13.5263,33.3769,13.138789
1922.09.05,0,,29.1636,22.1774,36.1498,13.089555
1922.09.06,0,,30.3113,24.9231,35.6996,13.040194
1922.09.07,0,,30.2231,25.4959,34.9502,12.990714
1922.09.08,0.12671,,28.462,23.6737,33.2502,12.941122
1922.09.09,0,,21.6988,19.371,24.0267,12.891424
1922.09.10,0,,12.2885,2.92671,21.6502,12.841627
1922.09.11,0,,11.9749,1.67285,22.2769,12.791738
1922.09.12,0,,15.8477,10.9235,20.772,12.741762
1922.09.13,0.104083,,16.3751,12.7231,20.0272,12.691707
1922.09.14,1.71854,,15.3113,11.5733,19.0493,12.641578
1922.09.15,0,,16.0887,12.0507,20.1267,12.591382
1922.09.16,0.149337,,12.7864,6.62307,18.9498,12.541123
1922.09.17,8.90905,,14.1138,9.90044,18.3272,12.490808
1922.09.18,22.1294,,13.8864,11.0502,16.7226,12.440442
1922.09.19,0.477373,,13.0387,11.6231,14.4543,12.390031
1922.09.20,0,,14.9887,12.7004,17.2769,12.339580
1922.09.21,0,,17.4864,10.4959,24.4769,12.289095
1922.09.22,0,,20,12.7502,27.2498,12.238581
1922.09.23,0,,20.6113,15.5231,25.6996,12.188044
1922.09.24,0,,15.7502,8.25022,23.2502,12.137489
1922.09.25,0,,12.0518,3.40408,20.6996,12.086921
1922.09.26,0,,15.8251,8.80044,22.8498,12.036346
1922.09.27,0,,16.6138,9.27782,23.9498,11.985770
1922.09.28,0,,19.2,11.6502,26.7498,11.935197
1922.09.29,0.13576,,19.9378,11.8765,27.9991,11.884635
1922.09.30,10.0787,,20.2615,15,25.5231,11.834087
1922.10.01,0,,21.4894,16.9013,26.0774,11.783561
1922.10.02,0,,20.8228,13.8231,27.8226,11.733061
1922.10.03,0,,22.2136,14.9728,29.4543,11.682595
1922.10.04,0,,23.1362,15.6498,30.6226,11.632167
1922.10.05,0,,24.0391,18.8502,29.228,11.581786
1922.10.06,1.01368,,15.7482,9.92307,21.5733,11.531456
1922.10.07,15.8507,,8.68824,6.19956,11.1769,11.481185
1922.10.08,0,,7.56335,-0.34658,15.4733,11.430980
1922.10.09,0,,9.95022,1.00044,18.9,11.380848
1922.10.10,0,,11.9364,5.92351,17.9493,11.330795
1922.10.11,0,,4.14889,-2.47417,10.772,11.280831
1922.10.12,0,,8.36242,3.97462,12.7502,11.230962
1922.10.13,0,,5.90182,-0.446138,12.2498,11.181196
1922.10.14,0,,,,13.3,11.131543
1922.10.15,0,,8.33847,2.2,14.4769,11.082010
1922.10.16,0.113134,,7.90066,2.05066,13.7507,11.032607
1922.10.17,0,,4.30044,-5.6,14.2009,10.983343
1922.10.18,0,,7.88709,0.774175,15,10.934228
1922.10.19,0,,8.3862,0.0497788,16.7226,10.885272
1922.10.20,0,,14.2009,9.0244,19.3774,10.836486
1922.10.21,0.13576,,13.0885,6.74978,19.4272,10.787880
1922.10.22,0,,6.02649,1.92627,10.1267,10.739465
1922.10.23,0,,14.3224,6.34702,22.2977,10.691253
1922.10.24,0,,13.9385,5.6,22.2769,10.643257
1922.10.25,0,,12.4118,4.30044,20.5231,10.595488
1922.10.26,0,,14.9004,6.00044,23.8004,10.547960
1922.10.27,0,,14.7,8.12351,21.2765,10.500686
1922.10.28,0,,18.4848,15.2696,21.7,10.453680
1922.10.29,0,,17.5882,13.8728,21.3036,10.406956
1922.10.30,0,,13.4993,8.9,18.0987,10.360530
1922.10.31,0.610922,,,,,10.314416
1922.11.01,22.3081,,12.3982,8.3,16.4964,10.268630
1922.11.02,0,,9.43869,8.27737,10.6,10.223190
1922.11.03,0,,8.02511,4.87329,11.1769,10.178110
1922.11.04,12.0145,,8.92489,5.64978,12.2,10.133410
1922.11.05,12.4149,,12.4751,9.92307,15.0272,10.089107
1922.11.06,0,,7.70022,4.37737,11.0231,10.045219
1922.11.07,0,,6.51424,2.17737,10.8511,10.001765
1922.11.08,0,,3.87285,2.77285,4.97285,9.958764
1922.11.09,0,,3.05,1.7,4.4,9.916237
1922.11.10,17.7479,,8.83869,3.27737,14.4,9.874203
1922.11.11,0,,10.5251,7.75022,13.3,9.832684
1922.11.12,2.55342,,4.67737,1.07737,8.27737,9.791701
1922.11.13,6.9,,3.66131,1.7,5.62263,9.751275
1922.11.14,0,,3.27511,-0.649779,7.2,9.711429
1922.11.15,0,,1.11131,-0.649779,2.87241,9.672184
1922.11.16,0,,8.47329,-1.12715,18.0737,9.633565
1922.11.17,0.104083,,11.0502,4.97285,17.1276,9.595594
1922.11.18,0.26247,,,4.37737,,9.558295
1922.11.19,11.5733,,3.32285,-0.0271521,6.67285,9.521691
1922.11.20,0,,-1.12489,-2.84978,0.6,9.485808
1922.11.21,0,,-1.67489,-3.37693,0.0271521,9.450669
1922.11.22,0,,3.60927,-3.40408,10.6226,9.416298
1922.11.23,0,,2.21358,-5.44614,9.87329,9.382721
1922.11.24,0,,-3.13824,-7.84978,1.57329,9.349961
1922.11.25,0,,-3.14956,-6.89912,0.6,9.318045
1922.11.26,0,,-0.886203,-2.84978,1.07737,9.286997
1922.11.27,1.06788,,0.238687,-1.7,2.17737,9.256840
1922.11.28,0,,0.96424,-7.87241,9.80088,9.227601
1922.11.29,0,,3.8638,-1.02307,8.75066,9.199303
1922.11.30,3.70949,,9.9638,3.17782,16.7498,9.171970
1922.12.01,0,,2.44702,-7.40364,12.2977,9.145627
1922.12.02,0,,0.213797,-6.79956,7.22715,9.120296
1922.12.03,0,,3.55949,1.31987,5.79912,9.096002
1922.12.04,0,,-2.31109,-6.89912,2.27693,9.072765
1922.12.05,0,,-11.95,-17.2272,-6.67285,9.050609
1922.12.06,0,,-11.1136,-13.9498,-8.27737,9.029555
1922.12.07,0.0814563,,-10.2025,-13.1778,-7.22715,9.009622
1922.12.08,0,,-12.5385,-17.8498,-7.22715,8.990832
1922.12.09,0,,-14.1274,-18.9769,-9.27782,8.973203
1922.12.10,0,,,,0.0271521,8.956754
1922.12.11,0,,-6.72467,-13.4765,0.0271521,8.941500
1922.12.12,0,,-17.0247,-20.6996,-13.3498,8.927460
1922.12.13,0,,-14.7498,-20.0996,-9.4,8.914647
1922.12.14,1.39051,,-12.6267,-15.2534,-10,8.903075
1922.12.15,0,,-19.8744,-26.7996,-12.9493,8.892758
1922.12.16,0,,-15.6226,-20.7222,-10.5231,8.883707
1922.12.17,0,,-17.1129,-23.5534,-10.6724,8.875932
1922.12.18,0,,-20.5613,-27.8724,-13.2502,8.869441
1922.12.19,0,,-12.8385,-20.6498,-5.02715,8.864243
1922.12.20,0,,-9.21335,-12.476,-5.95066,8.860344
1922.12.21,0,,-4.71358,-12.2498,2.82263,8.857749
1922.12.22,0,,1.88665,-2.37649,6.14978,8.856460
1922.12.23,0,,1.28687,-2.29956,4.87329,8.856480
1922.12.24,0,,1.69978,-0.0769309,3.47649,8.857809
1922.12.25,0,,3.33642,-2.27693,8.94978,8.860447
1922.12.26,0,,2.62125,-3.40408,8.64658,8.864390
1922.12.27,0,,-1.36358,-4.42715,1.7,8.869635
1922.12.28,0,,-4.16358,-8.94978,0.622627,8.876177
1922.12.29,0,,1.06153,-1.79956,3.92263,8.884009
1922.12.30,0,,2.16153,-0.0271521,4.35022,8.893122
1922.12.31,0,,-2.64934,-6.94889,1.65022,8.903508
1923.01.01,0,,-9.77693,-13.5036,-6.05022,8.918914
1923.01.02,1.04525,,-6.44978,-7.29956,-5.6,8.932186
1923.01.03,0,,-7.66291,-9.7032,-5.62263,8.946690
1923.01.04,0.0226267,,-5.90182,-7.42627,-4.37737,8.962412
1923.01.05,0,,-11.8265,-17.3267,-6.32627,8.979336
1923.01.06,0.289622,,-13.3998,-20.6724,-6.12715,8.997446
1923.01.07,0,,-5,-7.2,-2.8,9.016722
1923.01.08,3.08146,,-1.36358,-4.42715,1.7,9.037147
1923.01.09,0,,-4.48847,-10.0272,1.05022,9.058701
1923.01.10,0,,-8.9,-12.2,-5.6,9.081363
1923.01.11,0,,-5.04978,-7.89956,-2.2,9.105113
1923.01.12,0,,-10.7887,-17.2996,-4.27782,9.129928
1923.01.13,0,,-6.41131,-11.7996,-1.02307,9.155787
